time_index,time_since_epoch_ns,fstate_size_min,fstate_size_max,fstate_size_mean,fstate_size_median,fstate_size_p95,fstate_size_count,strict_header_bytes_min,strict_header_bytes_max,strict_header_bytes_mean,strict_header_bytes_median,strict_header_bytes_p95,strict_header_bytes_count,srv6_srh_bytes_min,srv6_srh_bytes_max,srv6_srh_bytes_mean,srv6_srh_bytes_median,srv6_srh_bytes_p95,srv6_srh_bytes_count,stretch_hop_min,stretch_hop_max,stretch_hop_mean,stretch_hop_median,stretch_hop_p95,stretch_hop_count,stretch_dist_min,stretch_dist_max,stretch_dist_mean,stretch_dist_median,stretch_dist_p95,stretch_dist_count,explicit_failover_count,explicit_failover_delivered_count,explicit_failover_delivered_rate,explicit_failover_protected_repair_count,explicit_failover_protected_repair_rate,explicit_failover_broken_adj_count,explicit_failover_broken_adj_rate,explicit_failover_egress_not_visible_count,explicit_failover_egress_not_visible_rate,compute_time_ms
44,2640000000000,2.0,15.0,2.9104938271604937,2.0,6.0,648,0.0,88.0,40.670967741935485,40.0,84.0,155,0.0,280.0,106.01290322580645,88.0,264.0,155,1.0,1.0,1.0,1.0,1.0,155,0.9999999999999998,1.0000000000000002,1.0,1.0,1.0,155,155.0,155.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.628039106726646
45,2700000000000,2.0,15.0,2.9012345679012346,2.0,6.0,648,0.0,88.0,41.87012987012987,44.0,84.0,154,0.0,280.0,109.03896103896103,104.0,264.0,154,1.0,1.0,1.0,1.0,1.0,154,0.9999999999999998,1.0000000000000002,1.0,1.0,1.0000000000000002,154,154.0,154.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.77066950500011
46,2760000000000,2.0,15.0,2.9089506172839505,2.0,6.0,648,0.0,92.0,40.921052631578945,44.0,84.0,152,0.0,296.0,106.36842105263158,104.0,264.0,152,1.0,1.0,1.0,1.0,1.0,152,0.9999999999999997,1.0000000000000002,1.0,1.0,1.0000000000000002,152,152.0,152.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.07462564855814
47,2820000000000,2.0,15.0,2.9058641975308643,2.0,6.0,648,0.0,92.0,41.29113924050633,44.0,84.0,158,0.0,296.0,107.74683544303798,104.0,264.0,158,1.0,1.0,1.0,1.0,1.0,158,0.9999999999999998,1.0000000000000002,1.0,1.0,1.0,158,158.0,158.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.64997049421072
48,2880000000000,2.0,15.0,2.8919753086419755,2.0,6.0,648,0.0,92.0,42.4,44.0,84.0,155,0.0,296.0,111.07096774193549,104.0,264.0,155,1.0,1.0,1.0,1.0,1.0,155,0.9999999999999998,1.0000000000000002,1.0,1.0,1.0000000000000002,155,155.0,155.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.949223063886166
49,2940000000000,2.0,15.0,2.9058641975308643,2.0,6.0,648,0.0,92.0,41.43046357615894,44.0,84.0,151,0.0,296.0,107.0728476821192,104.0,264.0,151,1.0,1.0,1.0,1.0,1.0,151,0.9999999999999998,1.0000000000000002,1.0,1.0,1.0000000000000002,151,151.0,151.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.46801630407572
50,3000000000000,2.0,15.0,2.9012345679012346,2.0,6.0,648,0.0,92.0,41.732484076433124,44.0,84.0,157,0.0,296.0,109.60509554140127,104.0,264.0,157,1.0,1.0,1.0,1.0,1.0,157,0.9999999999999998,1.0000000000000002,1.0,1.0,1.0000000000000002,157,157.0,157.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.1024479791522
51,3060000000000,2.0,15.0,2.9058641975308643,2.0,6.0,648,0.0,88.0,42.29677419354839,44.0,84.0,155,0.0,280.0,111.12258064516129,104.0,264.0,155,1.0,1.0,1.0,1.0,1.0,155,0.9999999999999998,1.0000000000000002,1.0,1.0,1.0000000000000002,155,155.0,155.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.467431269586086
52,3120000000000,2.0,15.0,2.9058641975308643,2.0,6.0,648,0.0,88.0,41.44,44.0,84.0,150,0.0,280.0,106.72,104.0,264.0,150,1.0,1.0,1.0,1.0,1.0,150,0.9999999999999998,1.0000000000000002,1.0,1.0,1.0000000000000002,150,150.0,150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.03826159983873
53,3180000000000,2.0,15.0,2.8858024691358026,2.0,6.0,648,0.0,92.0,40.705882352941174,40.0,84.0,153,0.0,296.0,105.88235294117646,88.0,264.0,153,1.0,1.0,1.0,1.0,1.0,153,0.9999999999999998,1.0000000000000002,1.0,1.0,1.0000000000000002,153,153.0,153.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.80797013640404
