constellation,condition,seed,variant,deliverable_per_snapshot,delivery_rate,non_optimal_egress_rate,stretch_dist_shared,stretch_hop_shared,isls_removed_per_snapshot,satellites_down_per_snapshot,fstate_updates_per_snapshot,compute_time_ms,loop_pairs_per_snapshot,live_minima_per_snapshot,detour_entries_per_snapshot,failure_events_per_snapshot,exception_entries_per_snapshot,exception_entries_one_pass_per_snapshot,exception_satellites_per_snapshot,exception_share_of_link_state,exception_hops_to_failure_mean,exception_hops_to_failure_max,exception_unresolved_total,failure_share_loop,failure_share_dead_end,failure_share_link_down,failure_share_hop_limit,failure_share_egress_lost,delivery_gap_vs_link_state
kuiper,sat_p0.01,5,topological_nominal_progress_repair,552.0,0.9670893719806763,0.013175148298470184,1.0006267754006943,1.0112936165221331,47.65,11.916666666666666,0.029294469532578735,4376.768692831199,0.0,25.683333333333334,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.03291062801932365
kuiper,sat_p0.01,5,topological_nominal_progress_repair_exceptions,552.0,1.0,0.02346014492753623,1.0022891554977607,1.0139880073528358,47.65,11.916666666666666,0.029294469532578735,4892.145389473687,0.0,25.683333333333334,0.0,0.6,29.216666666666665,966.95,18.183333333333334,0.0010530805459438677,0.12036508841985168,1.0,0.0,,,,,,0.0
kuiper,sat_p0.01,5,topological_observed,552.0,1.0,0.007971014492753623,1.0003785557496911,1.0109890969098554,47.65,11.916666666666666,0.029294469532578735,4313.61780964459,0.0,,,,,,,,,,,,,,,,0.0
kuiper,sat_p0.01,5,topological_observed_progress,552.0,1.0,0.007971014492753623,1.0003785557496911,1.0109890969098554,47.65,11.916666666666666,0.029294469532578735,4303.68058445553,0.0,-286.0,,,,,,,,,,,,,,,0.0
kuiper,sat_p0.02,1,dra,552.0,0.9064915458937198,0.26682876461379607,1.033716734943503,1.0001050425094722,85.1,21.55,0.029382440912556446,1140.9936161711812,51.61666666666667,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.09350845410628017
kuiper,sat_p0.02,1,explicit_r1,552.0,1.0,0.0,1.0,1.0106969554864667,85.1,21.55,0.7723740543076653,4281.862083915621,0.0,,,,,,,,,,,,,,,,0.0
kuiper,sat_p0.02,1,explicit_r15,552.0,0.9846920289855072,0.5469598013062276,1.3101192874390284,1.276045273538661,85.1,21.55,0.7042988681015776,902.4467792672416,0.0,,,,,,,,,,,0.0,0.1814595660749507,0.8185404339250493,0.0,0.0,0.015307971014492772
kuiper,sat_p0.02,1,link_state,552.0,1.0,0.0,1.0,1.0106969554864667,85.1,21.55,31.84629933728227,8293.45193884025,0.0,,,,,,,,,,,,,,,,0.0
kuiper,sat_p0.02,1,topological_nominal,552.0,0.9666968599033816,0.02764156541837149,1.0025200933901204,1.0143833915863245,85.1,21.55,0.029382440912556446,4410.389070119709,18.383333333333333,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.03330314009661839
kuiper,sat_p0.02,1,topological_nominal_progress,552.0,0.950030193236715,0.02103924996027332,1.0009003945749693,1.0115725737635957,85.1,21.55,0.029382440912556446,4353.831550385803,0.0,42.05,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.049969806763284996
kuiper,sat_p0.02,1,topological_nominal_progress_exceptions,552.0,1.0,0.03698671497584541,1.0034557790492886,1.0153611311047799,85.1,21.55,0.029382440912556446,4823.158343229443,0.0,42.05,0.0,1.1,49.166666666666664,1295.5166666666667,30.6,0.0017721549404075357,0.12542372881355932,1.0,0.0,,,,,,0.0
kuiper,sat_p0.02,1,topological_nominal_progress_repair,552.0,0.950030193236715,0.02103924996027332,1.0009003945749693,1.0115725737635957,85.1,21.55,0.029382440912556446,4403.812815497319,0.0,42.05,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.049969806763284996
kuiper,sat_p0.02,1,topological_nominal_progress_repair_exceptions,552.0,1.0,0.03698671497584541,1.0034557790492886,1.0153611311047799,85.1,21.55,0.029382440912556446,4879.526470135897,0.0,42.05,0.0,1.1,49.166666666666664,1295.5166666666667,30.6,0.0017721549404075357,0.12542372881355932,1.0,0.0,,,,,,0.0
kuiper,sat_p0.02,1,topological_observed,552.0,1.0,0.014070048309178743,1.0008092798957122,1.0113158752327538,85.1,21.55,0.029382440912556446,4256.151660190274,0.0,,,,,,,,,,,,,,,,0.0
kuiper,sat_p0.02,1,topological_observed_progress,552.0,1.0,0.014070048309178743,1.0008092798957122,1.0113158752327538,85.1,21.55,0.029382440912556446,4283.405005528281,0.0,-517.2,,,,,,,,,,,,,,,0.0
kuiper,sat_p0.02,2,dra,552.0,0.8509057971014493,0.2568660847349372,1.0349738888260485,1.000858106754112,110.5,27.883333333333333,0.029177174359275117,1103.6727137553196,82.3,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.1490942028985507
kuiper,sat_p0.02,2,explicit_r1,552.0,1.0,0.0,1.0,1.0106250399493182,110.5,27.883333333333333,0.7694270130784119,4322.915788025905,0.0,,,,,,,,,,,,,,,,0.0
kuiper,sat_p0.02,2,explicit_r15,552.0,0.9703200483091787,0.544605905965087,1.310308651597082,1.2762080732249865,110.5,27.883333333333333,0.6974077766699901,853.9043073231975,0.0,,,,,,,,,,,0.0,0.1871820956256358,0.8128179043743642,0.0,0.0,0.02967995169082127
kuiper,sat_p0.02,2,link_state,552.0,1.0,0.0,1.0,1.0106250399493182,110.5,27.883333333333333,31.451219869802358,8488.246602130434,0.0,,,,,,,,,,,,,,,,0.0
kuiper,sat_p0.02,2,topological_nominal,552.0,0.9408816425120773,0.03584493934920737,1.0034654394142828,1.015607344654804,110.5,27.883333333333333,0.029177174359275117,4204.810244962573,32.63333333333333,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.05911835748792271
kuiper,sat_p0.02,2,topological_nominal_progress,552.0,0.9216787439613526,0.028893402345541507,1.0013846749233035,1.0119199672322525,110.5,27.883333333333333,0.029177174359275117,4288.839867990464,0.0,77.28333333333333,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.07832125603864737
kuiper,sat_p0.02,2,topological_nominal_progress_exceptions,552.0,1.0,0.05241545893719807,1.0059323602503256,1.0179224156387896,110.5,27.883333333333333,0.029177174359275117,4884.180314155917,0.0,77.28333333333333,0.0,1.3666666666666667,93.51666666666667,2351.15,46.1,0.00337069876970396,0.14845838531456068,2.0,0.0,,,,,,0.0
kuiper,sat_p0.02,2,topological_nominal_progress_repair,552.0,0.9216787439613526,0.028893402345541507,1.0013846749233035,1.0119199672322525,110.5,27.883333333333333,0.029177174359275117,4365.67937436824,0.0,77.28333333333333,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.07832125603864737
kuiper,sat_p0.02,2,topological_nominal_progress_repair_exceptions,552.0,1.0,0.05241545893719807,1.0059323602503256,1.0179224156387896,110.5,27.883333333333333,0.029177174359275117,4812.619916442782,0.0,77.28333333333333,0.0,1.3666666666666667,93.51666666666667,2351.15,46.1,0.00337069876970396,0.14845838531456068,2.0,0.0,,,,,,0.0
kuiper,sat_p0.02,2,topological_observed,552.0,1.0,0.020863526570048307,1.0012753391764704,1.0116962334138027,110.5,27.883333333333333,0.029177174359275117,4214.116013298432,0.0,,,,,,,,,,,,,,,,0.0
kuiper,sat_p0.02,2,topological_observed_progress,552.0,1.0,0.020863526570048307,1.0012753391764704,1.0116962334138027,110.5,27.883333333333333,0.029177174359275117,4140.834864415228,0.0,-669.2,,,,,,,,,,,,,,,0.0
kuiper,sat_p0.02,3,dra,552.0,0.8814613526570049,0.25899157361101593,1.034093458441622,1.000256458679534,93.38333333333334,23.45,0.029001231599319686,1095.4972758889198,65.43333333333334,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.11853864734299513
kuiper,sat_p0.02,3,explicit_r1,552.0,1.0,0.0,1.0,1.010376782126141,93.38333333333334,23.45,0.766905166852384,4185.806276462972,0.0,,,,,,,,,,,,,,,,0.0
kuiper,sat_p0.02,3,explicit_r15,552.0,0.9767814009661836,0.5382522951377082,1.3075131861607798,1.2739720466402067,93.38333333333334,23.45,0.6972318339100345,850.0120206425587,0.0,,,,,,,,,,,0.0,0.05981794538361508,0.9401820546163849,0.0,0.0,0.0232185990338164
kuiper,sat_p0.02,3,link_state,552.0,1.0,0.0,1.0,1.010376782126141,93.38333333333334,23.45,31.421896076476454,8043.875063955784,0.0,,,,,,,,,,,,,,,,0.0
kuiper,sat_p0.02,3,topological_nominal,552.0,0.9535929951690821,0.03384732292689105,1.0027300611945655,1.0143938720666812,93.38333333333334,23.45,0.029001231599319686,4228.358516748995,25.616666666666667,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.046407004830917864
kuiper,sat_p0.02,3,topological_nominal_progress,552.0,0.9447765700483092,0.028666389696717906,1.0012310587555793,1.0116313694518457,93.38333333333334,23.45,0.029001231599319686,4240.314538683742,0.0,54.45,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.05522342995169083
kuiper,sat_p0.02,3,topological_nominal_progress_exceptions,552.0,1.0,0.049577294685990335,1.0042147760116733,1.0160953059502889,93.38333333333334,23.45,0.029001231599319686,4921.296216392268,0.0,54.45,0.0,1.1833333333333333,64.11666666666666,1720.0166666666667,36.18333333333333,0.0023110101883890813,0.1341304912919158,1.0,0.0,,,,,,0.0
kuiper,sat_p0.02,3,topological_nominal_progress_repair,552.0,0.9447765700483092,0.028666389696717906,1.0012310587555793,1.0116313694518457,93.38333333333334,23.45,0.029001231599319686,4440.5094825352235,0.0,54.45,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.05522342995169083
kuiper,sat_p0.02,3,topological_nominal_progress_repair_exceptions,552.0,1.0,0.049577294685990335,1.0042147760116733,1.0160953059502889,93.38333333333334,23.45,0.029001231599319686,4839.215489818404,0.0,54.45,0.0,1.1833333333333333,64.11666666666666,1720.0166666666667,36.18333333333333,0.0023110101883890813,0.1341304912919158,1.0,0.0,,,,,,0.0
kuiper,sat_p0.02,3,topological_observed,552.0,1.0,0.016968599033816426,1.0010902707478415,1.011331136712976,93.38333333333334,23.45,0.029001231599319686,4265.981620705376,0.0,,,,,,,,,,,,,,,,0.0
kuiper,sat_p0.02,3,topological_observed_progress,552.0,1.0,0.016968599033816426,1.0010902707478415,1.011331136712976,93.38333333333334,23.45,0.029001231599319686,4302.290791179985,0.0,-562.8,,,,,,,,,,,,,,,0.0
kuiper,sat_p0.02,4,dra,552.0,0.8832125603864734,0.2702037467523588,1.0344746752198302,1.0000315574795804,98.56666666666666,24.883333333333333,0.029265145739252832,1190.5885436572134,64.46666666666667,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.11678743961352656
kuiper,sat_p0.02,4,explicit_r1,552.0,1.0,0.0,1.0,1.0108884911633393,98.56666666666666,24.883333333333333,0.770585302914785,4283.4023757527275,0.0,,,,,,,,,,,,,,,,0.0
kuiper,sat_p0.02,4,explicit_r15,552.0,0.9778079710144928,0.5444804693530956,1.3107142414562847,1.2755883576065865,98.56666666666666,24.883333333333333,0.7031259163685415,949.6866839627424,0.0,,,,,,,,,,,0.0,0.06258503401360545,0.9374149659863945,0.0,0.0,0.022192028985507206
kuiper,sat_p0.02,4,link_state,552.0,1.0,0.0,1.0,1.0108884911633393,98.56666666666666,24.883333333333333,31.629567180810508,7197.827865183353,0.0,,,,,,,,,,,,,,,,0.0
kuiper,sat_p0.02,4,topological_nominal,552.0,0.9593297101449275,0.03361344537815126,1.0029389798888362,1.015291668919713,98.56666666666666,24.883333333333333,0.029265145739252832,4214.8468425186975,22.45,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.04067028985507248
kuiper,sat_p0.02,4,topological_nominal_progress,552.0,0.9458937198067633,0.024642492339121552,1.0011630785635086,1.0123232684311698,98.56666666666666,24.883333333333333,0.029265145739252832,4408.113933634013,0.0,50.53333333333333,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.05410628019323671
kuiper,sat_p0.02,4,topological_nominal_progress_exceptions,552.0,1.0,0.043991545893719806,1.0040652751889911,1.0168107198921723,98.56666666666666,24.883333333333333,0.029265145739252832,4858.634783358623,0.0,50.53333333333333,0.0,1.2833333333333334,58.333333333333336,1548.4666666666667,35.36666666666667,0.002102556708958093,0.12,1.0,0.0,,,,,,0.0
kuiper,sat_p0.02,4,topological_nominal_progress_repair,552.0,0.9458937198067633,0.024642492339121552,1.0011630785635086,1.0123232684311698,98.56666666666666,24.883333333333333,0.029265145739252832,4349.37348710373,0.0,50.53333333333333,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.05410628019323671
kuiper,sat_p0.02,4,topological_nominal_progress_repair_exceptions,552.0,1.0,0.043991545893719806,1.0040652751889911,1.0168107198921723,98.56666666666666,24.883333333333333,0.029265145739252832,4844.286917274197,0.0,50.53333333333333,0.0,1.2833333333333334,58.333333333333336,1548.4666666666667,35.36666666666667,0.002102556708958093,0.12,1.0,0.0,,,,,,0.0
kuiper,sat_p0.02,4,topological_observed,552.0,1.0,0.016817632850241546,1.0009230722891242,1.011779288587097,98.56666666666666,24.883333333333333,0.029265145739252832,4369.078906284024,0.0,,,,,,,,,,,,,,,,0.0
kuiper,sat_p0.02,4,topological_observed_progress,552.0,1.0,0.016817632850241546,1.0009230722891242,1.011779288587097,98.56666666666666,24.883333333333333,0.029265145739252832,4173.276768562694,0.0,-597.2,,,,,,,,,,,,,,,0.0
kuiper,sat_p0.02,5,dra,552.0,0.9020531400966184,0.26780693533270855,1.0334940129693615,1.0000476753299985,85.2,21.583333333333332,0.029294469532578735,1187.6986879234512,54.06666666666667,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.09794685990338159
kuiper,sat_p0.02,5,explicit_r1,552.0,1.0,0.0,1.0,1.0106333416349471,85.2,21.583333333333332,0.7717142689578324,4051.710217508177,0.0,,,,,,,,,,,,,,,,0.0
kuiper,sat_p0.02,5,explicit_r15,552.0,0.9804649758454106,0.5478705386012995,1.3094450111832097,1.2747831762638901,85.2,21.583333333333332,0.7028033546419564,902.2734090064963,0.0,,,,,,,,,,,0.0,0.14219474497681608,0.8578052550231839,0.0,0.0,0.01953502415458941
kuiper,sat_p0.02,5,link_state,552.0,1.0,0.0,1.0,1.0106333416349471,85.2,21.583333333333332,31.74895900533693,7359.941909958919,0.0,,,,,,,,,,,,,,,,0.0
kuiper,sat_p0.02,5,topological_nominal,552.0,0.9574577294685991,0.029358897543439184,1.002649463746714,1.0144967731805399,85.2,21.583333333333332,0.029294469532578735,5069.02629941081,23.483333333333334,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.042542270531400916
kuiper,sat_p0.02,5,topological_nominal_progress,552.0,0.9465277777777777,0.024625984879900475,1.001097152007727,1.0117222626157751,85.2,21.583333333333332,0.029294469532578735,4335.985699451218,0.0,44.75,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.053472222222222254
kuiper,sat_p0.02,5,topological_nominal_progress_exceptions,552.0,1.0,0.041817632850241544,1.0038927100627064,1.0161468458660712,85.2,21.583333333333332,0.029294469532578735,4703.66198119397,0.0,44.75,0.0,1.1333333333333333,51.266666666666666,1506.0666666666666,32.416666666666664,0.0018478469819300269,0.1264629388816645,1.0,0.0,,,,,,0.0
kuiper,sat_p0.02,5,topological_nominal_progress_repair,552.0,0.9465277777777777,0.024625984879900475,1.001097152007727,1.0117222626157751,85.2,21.583333333333332,0.029294469532578735,4397.399996034801,0.0,44.75,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.053472222222222254
kuiper,sat_p0.02,5,topological_nominal_progress_repair_exceptions,552.0,1.0,0.041817632850241544,1.0038927100627064,1.0161468458660712,85.2,21.583333333333332,0.029294469532578735,4903.443291069319,0.0,44.75,0.0,1.1333333333333333,51.266666666666666,1506.0666666666666,32.416666666666664,0.0018478469819300269,0.1264629388816645,1.0,0.0,,,,,,0.0
kuiper,sat_p0.02,5,topological_observed,552.0,1.0,0.01482487922705314,1.0007033668841416,1.0113232828666199,85.2,21.583333333333332,0.029294469532578735,3982.725938564787,0.0,,,,,,,,,,,,,,,,0.0
kuiper,sat_p0.02,5,topological_observed_progress,552.0,1.0,0.01482487922705314,1.0007033668841416,1.0113232828666199,85.2,21.583333333333332,0.029294469532578735,4214.6723962078495,0.0,-518.0,,,,,,,,,,,,,,,0.0
kuiper,sat_p0.05,1,dra,552.0,0.7666968599033817,0.2446737289804277,1.0334859253129145,1.0006342669124115,227.36666666666667,58.583333333333336,0.028854612632690162,1104.4822740989428,128.78333333333333,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.23330314009661834
kuiper,sat_p0.05,1,explicit_r1,552.0,1.0,0.0,1.0,1.010156651926372,227.36666666666667,58.583333333333336,0.7655416104627294,4231.758337902526,0.0,,,,,,,,,,,,,,,,0.0
kuiper,sat_p0.05,1,explicit_r15,552.0,0.9484299516908212,0.5422768368776264,1.3079694437738851,1.2743058392325466,227.36666666666667,58.583333333333336,0.6942701307841181,814.6997874913117,0.0,,,,,,,,,,,0.0,0.013466042154566744,0.9865339578454333,0.0,0.0,0.05157004830917877
kuiper,sat_p0.05,1,link_state,552.0,1.0,0.0,1.0,1.010156651926372,227.36666666666667,58.583333333333336,30.287079936660607,8021.915245583902,0.0,,,,,,,,,,,,,,,,0.0
kuiper,sat_p0.05,1,topological_nominal,552.0,0.8816123188405797,0.05041268536593719,1.004679997011184,1.0170253921834054,227.36666666666667,58.583333333333336,0.028854612632690162,4065.7931578966477,65.35,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.11838768115942033
kuiper,sat_p0.05,1,topological_nominal_progress,552.0,0.8641908212560386,0.04157640975473412,1.0019441764055832,1.0123184701709065,227.36666666666667,58.583333333333336,0.028854612632690162,4241.134680404018,0.0,163.08333333333334,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.13580917874396137
kuiper,sat_p0.05,1,topological_nominal_progress_exceptions,552.0,1.0,0.08426932367149759,1.010401916067308,1.0231504249281205,227.36666666666667,58.583333333333336,0.028854612632690162,4738.159328450759,0.0,163.08333333333334,0.0,2.85,213.03333333333333,4325.116666666667,98.01666666666667,0.007678537101114956,0.19457048975121263,2.0,0.0,,,,,,0.0
kuiper,sat_p0.05,1,topological_nominal_progress_repair,552.0,0.8641908212560386,0.04157640975473412,1.0019441764055832,1.0123184701709065,227.36666666666667,58.583333333333336,0.028854612632690162,4219.4449147209525,0.0,163.08333333333334,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.13580917874396137
kuiper,sat_p0.05,1,topological_nominal_progress_repair_exceptions,552.0,1.0,0.08426932367149759,1.010401916067308,1.0231504249281205,227.36666666666667,58.583333333333336,0.028854612632690162,4720.5996049878495,0.0,163.08333333333334,0.0,2.85,213.03333333333333,4325.116666666667,98.01666666666667,0.007678537101114956,0.19457048975121263,2.0,0.0,,,,,,0.0
kuiper,sat_p0.05,1,topological_observed,552.0,1.0,0.03734903381642512,1.0035717769752714,1.0135105414770695,227.36666666666667,58.583333333333336,0.028854612632690162,3903.3343476864197,0.0,,,,,,,,,,,,,,,,0.0
kuiper,sat_p0.05,1,topological_observed_progress,552.0,1.0,0.03734903381642512,1.0035717769752714,1.0135105414770695,227.36666666666667,58.583333333333336,0.028854612632690162,4144.969330076128,0.0,-1406.0,,,,,,,,,,,,,,,0.0
kuiper,sat_p0.05,2,dra,552.0,0.7458635265700483,0.24207586123142938,1.0328054365055528,1.000955837673124,232.28333333333333,60.36666666666667,0.028620022286082927,1114.1910838273664,140.28333333333333,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.2541364734299517
kuiper,sat_p0.05,2,explicit_r1,552.0,1.0,0.0,1.0,1.0097390075501276,232.28333333333333,60.36666666666667,0.7594569233476042,3903.217616584152,0.0,,,,,,,,,,,,,,,,0.0
kuiper,sat_p0.05,2,explicit_r15,552.0,0.9433574879227054,0.5435923697349891,1.3112996808725519,1.278349010399946,232.28333333333333,60.36666666666667,0.6796082341211659,937.3885219916701,0.0,,,,,,,,,,,0.0,0.19616204690831557,0.8038379530916845,0.0,0.0,0.05664251207729465
kuiper,sat_p0.05,2,link_state,552.0,1.0,0.0,1.0,1.0097390075501276,232.28333333333333,60.36666666666667,29.980748929681543,8098.004945367575,0.0,,,,,,,,,,,,,,,,0.0
kuiper,sat_p0.05,2,topological_nominal,552.0,0.8987620772946859,0.06648301810730003,1.0074132058720917,1.0206108695093563,232.28333333333333,60.36666666666667,0.028620022286082927,3981.056695152074,55.88333333333333,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.10123792270531407
kuiper,sat_p0.05,2,topological_nominal_progress,552.0,0.8617149758454107,0.04632095304835319,1.0022266982126637,1.0120666293298963,232.28333333333333,60.36666666666667,0.028620022286082927,4162.260271888226,0.0,150.25,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.13828502415458932
kuiper,sat_p0.05,2,topological_nominal_progress_exceptions,552.0,1.0,0.08695652173913043,1.0104794487950928,1.0236778098458978,232.28333333333333,60.36666666666667,0.028620022286082927,4689.423256895195,0.0,150.25,0.0,3.1666666666666665,180.18333333333334,4145.683333333333,89.8,0.006494497308727413,0.13884007029876977,2.0,0.0,,,,,,0.0
kuiper,sat_p0.05,2,topological_nominal_progress_repair,552.0,0.8617149758454107,0.04632095304835319,1.0022266982126637,1.0120666293298963,232.28333333333333,60.36666666666667,0.028620022286082927,4194.203509421398,0.0,150.25,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.13828502415458932
kuiper,sat_p0.05,2,topological_nominal_progress_repair_exceptions,552.0,1.0,0.08695652173913043,1.0104794487950928,1.0236778098458978,232.28333333333333,60.36666666666667,0.028620022286082927,4672.247205798824,0.0,150.25,0.0,3.1666666666666665,180.18333333333334,4145.683333333333,89.8,0.006494497308727413,0.13884007029876977,2.0,0.0,,,,,,0.0
kuiper,sat_p0.05,2,topological_observed,552.0,1.0,0.04574275362318841,1.005166868930291,1.015067145331384,232.28333333333333,60.36666666666667,0.028620022286082927,3971.1477073219917,0.0,,,,,,,,,,,,,,,,0.0
kuiper,sat_p0.05,2,topological_observed_progress,552.0,1.0,0.04574275362318841,1.005166868930291,1.015067145331384,232.28333333333333,60.36666666666667,0.028620022286082927,3992.0173784717917,0.0,-1448.8,,,,,,,,,,,,,,,0.0
kuiper,sat_p0.05,3,dra,552.0,0.7289251207729469,0.24865379835970508,1.0319344384482765,1.0002761972055851,240.3,61.85,0.02870799366606064,1085.09802116702,149.63333333333333,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.2710748792270531
kuiper,sat_p0.05,3,explicit_r1,552.0,1.0,0.0,1.0,1.0101220461894163,240.3,61.85,0.7596768517975486,3938.9794528794787,0.0,,,,,,,,,,,,,,,,0.0
