time_index,time_since_epoch_ns,fstate_size_min,fstate_size_max,fstate_size_mean,fstate_size_median,fstate_size_p95,fstate_size_count,strict_header_bytes_min,strict_header_bytes_max,strict_header_bytes_mean,strict_header_bytes_median,strict_header_bytes_p95,strict_header_bytes_count,srv6_srh_bytes_min,srv6_srh_bytes_max,srv6_srh_bytes_mean,srv6_srh_bytes_median,srv6_srh_bytes_p95,srv6_srh_bytes_count,stretch_hop_min,stretch_hop_max,stretch_hop_mean,stretch_hop_median,stretch_hop_p95,stretch_hop_count,stretch_dist_min,stretch_dist_max,stretch_dist_mean,stretch_dist_median,stretch_dist_p95,stretch_dist_count,explicit_failover_count,explicit_failover_delivered_count,explicit_failover_delivered_rate,explicit_failover_protected_repair_count,explicit_failover_protected_repair_rate,explicit_failover_broken_adj_count,explicit_failover_broken_adj_rate,explicit_failover_egress_not_visible_count,explicit_failover_egress_not_visible_rate,compute_time_ms
47,2820000000000,2.0,15.0,2.9373219373219372,2.0,8.5,351,0.0,44.0,25.93846153846154,28.0,44.0,130,0.0,104.0,47.815384615384616,40.0,104.0,130,1.0,1.0,1.0,1.0,1.0,130,1.0,1.0000000000000002,1.0,1.0,1.0,130,130.0,130.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.60457121580839
48,2880000000000,2.0,14.0,2.943019943019943,2.0,8.0,351,0.0,44.0,26.614173228346456,32.0,44.0,127,0.0,104.0,49.196850393700785,56.0,104.0,127,1.0,1.0,1.0,1.0,1.0,127,0.9999999999999998,1.0000000000000002,1.0,1.0,1.0,127,127.0,127.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.308138735592365
49,2940000000000,2.0,14.0,2.925925925925926,2.0,8.5,351,0.0,44.0,26.764227642276424,32.0,44.0,123,0.0,104.0,49.10569105691057,56.0,104.0,123,1.0,1.0,1.0,1.0,1.0,123,0.9999999999999998,1.0000000000000002,1.0,1.0,1.0,123,123.0,123.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.07045755535364
50,3000000000000,2.0,14.0,2.9173789173789175,2.0,8.0,351,0.0,44.0,25.84873949579832,28.0,44.0,119,0.0,104.0,47.12605042016807,40.0,104.0,119,1.0,1.0,1.0,1.0,1.0,119,0.9999999999999998,1.0000000000000002,1.0,1.0,1.0,119,119.0,119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.057614013552666
51,3060000000000,2.0,14.0,2.883190883190883,2.0,7.0,351,0.0,44.0,26.5,28.0,44.0,120,0.0,104.0,49.0,40.0,104.0,120,1.0,1.0,1.0,1.0,1.0,120,0.9999999999999998,1.0000000000000002,1.0,1.0,1.0,120,120.0,120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.52360186725855
52,3120000000000,2.0,14.0,2.982905982905983,2.0,9.5,351,0.0,44.0,26.37037037037037,28.0,44.0,135,0.0,104.0,47.34814814814815,40.0,104.0,135,1.0,1.0,1.0,1.0,1.0,135,0.9999999999999998,1.0,1.0,1.0,1.0,135,135.0,135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.523640982806683
53,3180000000000,2.0,14.0,2.9458689458689458,2.0,9.0,351,0.0,44.0,26.0431654676259,28.0,44.0,139,0.0,104.0,46.67625899280576,40.0,104.0,139,1.0,1.0,1.0,1.0,1.0,139,0.9999999999999998,1.0000000000000004,1.0,1.0,1.0,139,139.0,139.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.134813204407692
54,3240000000000,2.0,15.0,2.9287749287749287,2.0,9.0,351,0.0,44.0,25.984732824427482,28.0,44.0,131,0.0,104.0,46.778625954198475,40.0,104.0,131,1.0,1.0,1.0,1.0,1.0,131,0.9999999999999998,1.0,1.0,1.0,1.0,131,131.0,131.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.361607782542706
55,3300000000000,2.0,15.0,2.943019943019943,2.0,9.0,351,0.0,44.0,26.285714285714285,28.0,44.0,133,0.0,104.0,48.30075187969925,40.0,104.0,133,1.0,1.0,1.0,1.0,1.0,133,0.9999999999999998,1.0000000000000002,1.0,1.0,1.0,133,133.0,133.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2172431871295
56,3360000000000,2.0,14.0,2.8774928774928776,2.0,7.5,351,0.0,44.0,26.050420168067227,32.0,44.0,119,0.0,104.0,47.9327731092437,56.0,104.0,119,1.0,1.0,1.0,1.0,1.0,119,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,119,119.0,119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.41686501353979
